ANO;MÊS;GRANDE REGIÃO;UNIDADE DA FEDERAÇÃO;PRODUTO;PRODUÇÃO
2014;FEV;REGIÃO NORTE;TOCANTINS;ANIDRO;0
2014;MAR;REGIÃO NORTE;TOCANTINS;ANIDRO;0
2014;ABR;REGIÃO NORTE;TOCANTINS;ANIDRO;0
2014;MAI;REGIÃO NORTE;TOCANTINS;ANIDRO;14780,412
2014;JUN;REGIÃO NORTE;TOCANTINS;ANIDRO;17115,22
2014;JUL;REGIÃO NORTE;TOCANTINS;ANIDRO;14513,695
2014;AGO;REGIÃO NORTE;TOCANTINS;ANIDRO;19029,803
2014;SET;REGIÃO NORTE;TOCANTINS;ANIDRO;17299,697
2014;OUT;REGIÃO NORTE;TOCANTINS;ANIDRO;15775,531
2014;NOV;REGIÃO NORTE;TOCANTINS;ANIDRO;13659,516
2014;DEZ;REGIÃO NORTE;TOCANTINS;ANIDRO;6270,569
2014;JAN;REGIÃO NORDESTE;MARANHÃO;ANIDRO;0
2014;FEV;REGIÃO NORDESTE;MARANHÃO;ANIDRO;0
2014;MAR;REGIÃO NORDESTE;MARANHÃO;ANIDRO;0
2014;ABR;REGIÃO NORDESTE;MARANHÃO;ANIDRO;1696,215
2014;MAI;REGIÃO NORDESTE;MARANHÃO;ANIDRO;11328,64
2014;JUN;REGIÃO NORDESTE;MARANHÃO;ANIDRO;18394,303
2014;JUL;REGIÃO NORDESTE;MARANHÃO;ANIDRO;23033,589
2014;AGO;REGIÃO NORDESTE;MARANHÃO;ANIDRO;31772,06
2014;SET;REGIÃO NORDESTE;MARANHÃO;ANIDRO;34334,84
2014;OUT;REGIÃO NORDESTE;MARANHÃO;ANIDRO;26367,724
2014;NOV;REGIÃO NORDESTE;MARANHÃO;ANIDRO;17640,57
2014;DEZ;REGIÃO NORDESTE;MARANHÃO;ANIDRO;1006,082
2014;JAN;REGIÃO NORDESTE;PIAUI;ANIDRO;0
2014;FEV;REGIÃO NORDESTE;PIAUI;ANIDRO;0
2014;MAR;REGIÃO NORDESTE;PIAUI;ANIDRO;0
2014;ABR;REGIÃO NORDESTE;PIAUI;ANIDRO;0
2014;MAI;REGIÃO NORDESTE;PIAUI;ANIDRO;0
2014;JUN;REGIÃO NORDESTE;PIAUI;ANIDRO;1716,092
2014;JUL;REGIÃO NORDESTE;PIAUI;ANIDRO;5545,258
2014;AGO;REGIÃO NORDESTE;PIAUI;ANIDRO;6535,738
2014;SET;REGIÃO NORDESTE;PIAUI;ANIDRO;6318,037
2014;OUT;REGIÃO NORDESTE;PIAUI;ANIDRO;6214,391
2014;NOV;REGIÃO NORDESTE;PIAUI;ANIDRO;4951,65
2014;DEZ;REGIÃO NORDESTE;PIAUI;ANIDRO;695,423
2014;JAN;REGIÃO NORDESTE;CEARÁ;ANIDRO;0
2014;FEV;REGIÃO NORDESTE;CEARÁ;ANIDRO;0
2014;MAR;REGIÃO NORDESTE;CEARÁ;ANIDRO;0
2014;ABR;REGIÃO NORDESTE;CEARÁ;ANIDRO;0
2014;MAI;REGIÃO NORDESTE;CEARÁ;ANIDRO;0
2014;JUN;REGIÃO NORDESTE;CEARÁ;ANIDRO;0
2014;JUL;REGIÃO NORDESTE;CEARÁ;ANIDRO;0
2014;AGO;REGIÃO NORDESTE;CEARÁ;ANIDRO;0
2014;SET;REGIÃO NORDESTE;CEARÁ;ANIDRO;0
2014;OUT;REGIÃO NORDESTE;CEARÁ;ANIDRO;0
2014;NOV;REGIÃO NORDESTE;CEARÁ;ANIDRO;0
2014;DEZ;REGIÃO NORDESTE;CEARÁ;ANIDRO;0
2014;JAN;REGIÃO NORDESTE;RIO GRANDE DO NORTE;ANIDRO;3733,856
2014;FEV;REGIÃO NORDESTE;RIO GRANDE DO NORTE;ANIDRO;1437,798
2014;MAR;REGIÃO NORDESTE;RIO GRANDE DO NORTE;ANIDRO;208,816
2014;ABR;REGIÃO NORDESTE;RIO GRANDE DO NORTE;ANIDRO;0
2014;MAI;REGIÃO NORDESTE;RIO GRANDE DO NORTE;ANIDRO;0
2014;JUN;REGIÃO NORDESTE;RIO GRANDE DO NORTE;ANIDRO;0
2014;JUL;REGIÃO NORDESTE;RIO GRANDE DO NORTE;ANIDRO;0
2014;AGO;REGIÃO NORDESTE;RIO GRANDE DO NORTE;ANIDRO;404,101
2014;SET;REGIÃO NORDESTE;RIO GRANDE DO NORTE;ANIDRO;9780,709
2014;OUT;REGIÃO NORDESTE;RIO GRANDE DO NORTE;ANIDRO;10294,263
2014;NOV;REGIÃO NORDESTE;RIO GRANDE DO NORTE;ANIDRO;9783,901
2014;DEZ;REGIÃO NORDESTE;RIO GRANDE DO NORTE;ANIDRO;10155,112
2014;JAN;REGIÃO NORDESTE;PARAIBA;ANIDRO;41143,904
2014;FEV;REGIÃO NORDESTE;PARAIBA;ANIDRO;23237,213
2014;MAR;REGIÃO NORDESTE;PARAIBA;ANIDRO;18772,616
2014;ABR;REGIÃO NORDESTE;PARAIBA;ANIDRO;6533,025
2014;MAI;REGIÃO NORDESTE;PARAIBA;ANIDRO;0
2014;JUN;REGIÃO NORDESTE;PARAIBA;ANIDRO;0
2014;JUL;REGIÃO NORDESTE;PARAIBA;ANIDRO;0
2014;AGO;REGIÃO NORDESTE;PARAIBA;ANIDRO;14713,366
2014;SET;REGIÃO NORDESTE;PARAIBA;ANIDRO;28399,756
2014;OUT;REGIÃO NORDESTE;PARAIBA;ANIDRO;35742,987
2014;NOV;REGIÃO NORDESTE;PARAIBA;ANIDRO;32353,848
2014;DEZ;REGIÃO NORDESTE;PARAIBA;ANIDRO;34596,738
2014;JAN;REGIÃO NORDESTE;PERNAMBUCO;ANIDRO;42104,143
2014;FEV;REGIÃO NORDESTE;PERNAMBUCO;ANIDRO;21162,727
2014;MAR;REGIÃO NORDESTE;PERNAMBUCO;ANIDRO;19440,057
2014;ABR;REGIÃO NORDESTE;PERNAMBUCO;ANIDRO;7478,009
2014;MAI;REGIÃO NORDESTE;PERNAMBUCO;ANIDRO;1977,951
2014;JUN;REGIÃO NORDESTE;PERNAMBUCO;ANIDRO;0
2014;JUL;REGIÃO NORDESTE;PERNAMBUCO;ANIDRO;0
2014;AGO;REGIÃO NORDESTE;PERNAMBUCO;ANIDRO;104,36
2014;SET;REGIÃO NORDESTE;PERNAMBUCO;ANIDRO;9309,539
2014;OUT;REGIÃO NORDESTE;PERNAMBUCO;ANIDRO;26519,773
2014;NOV;REGIÃO NORDESTE;PERNAMBUCO;ANIDRO;30048,918
2014;DEZ;REGIÃO NORDESTE;PERNAMBUCO;ANIDRO;34678,68
2014;JAN;REGIÃO NORDESTE;ALAGOAS;ANIDRO;60029,921
2014;FEV;REGIÃO NORDESTE;ALAGOAS;ANIDRO;49664,868
2014;MAR;REGIÃO NORDESTE;ALAGOAS;ANIDRO;44998,967
2014;ABR;REGIÃO NORDESTE;ALAGOAS;ANIDRO;17924,931
2014;MAI;REGIÃO NORDESTE;ALAGOAS;ANIDRO;1471,572
2014;JUN;REGIÃO NORDESTE;ALAGOAS;ANIDRO;0
2014;JUL;REGIÃO NORDESTE;ALAGOAS;ANIDRO;0
2014;AGO;REGIÃO NORDESTE;ALAGOAS;ANIDRO;983,212
2014;SET;REGIÃO NORDESTE;ALAGOAS;ANIDRO;9157,416
2014;OUT;REGIÃO NORDESTE;ALAGOAS;ANIDRO;34865,845
2014;NOV;REGIÃO NORDESTE;ALAGOAS;ANIDRO;58526,638
2014;DEZ;REGIÃO NORDESTE;ALAGOAS;ANIDRO;63742,638
2014;JAN;REGIÃO NORDESTE;SERGIPE;ANIDRO;10393,583
2014;FEV;REGIÃO NORDESTE;SERGIPE;ANIDRO;8357,104
2014;MAR;REGIÃO NORDESTE;SERGIPE;ANIDRO;4745,65
2014;ABR;REGIÃO NORDESTE;SERGIPE;ANIDRO;0
2014;MAI;REGIÃO NORDESTE;SERGIPE;ANIDRO;0
2014;JUN;REGIÃO NORDESTE;SERGIPE;ANIDRO;0
2014;JUL;REGIÃO NORDESTE;SERGIPE;ANIDRO;18,14
2014;AGO;REGIÃO NORDESTE;SERGIPE;ANIDRO;0
2014;SET;REGIÃO NORDESTE;SERGIPE;ANIDRO;0
2014;OUT;REGIÃO NORDESTE;SERGIPE;ANIDRO;2943,249
2014;NOV;REGIÃO NORDESTE;SERGIPE;ANIDRO;4120,13
2014;DEZ;REGIÃO NORDESTE;SERGIPE;ANIDRO;6730,805
2014;JAN;REGIÃO NORDESTE;BAHIA;ANIDRO;332,297
2014;FEV;REGIÃO NORDESTE;BAHIA;ANIDRO;238,142
2014;MAR;REGIÃO NORDESTE;BAHIA;ANIDRO;0
2014;ABR;REGIÃO NORDESTE;BAHIA;ANIDRO;5321,917
2014;MAI;REGIÃO NORDESTE;BAHIA;ANIDRO;13745,879
2014;JUN;REGIÃO NORDESTE;BAHIA;ANIDRO;16878,499
2014;JUL;REGIÃO NORDESTE;BAHIA;ANIDRO;18814,577
2014;AGO;REGIÃO NORDESTE;BAHIA;ANIDRO;23031,635
2014;SET;REGIÃO NORDESTE;BAHIA;ANIDRO;23898,564
2014;OUT;REGIÃO NORDESTE;BAHIA;ANIDRO;18497,108
2014;NOV;REGIÃO NORDESTE;BAHIA;ANIDRO;10571,249
2014;DEZ;REGIÃO NORDESTE;BAHIA;ANIDRO;443,254
2014;JAN;REGIÃO SUDESTE;MINAS GERAIS;ANIDRO;2098,072
2014;FEV;REGIÃO SUDESTE;MINAS GERAIS;ANIDRO;1936,776
2014;MAR;REGIÃO SUDESTE;MINAS GERAIS;ANIDRO;3293,973
2014;ABR;REGIÃO SUDESTE;MINAS GERAIS;ANIDRO;44416,126
2014;MAI;REGIÃO SUDESTE;MINAS GERAIS;ANIDRO;149994,364
2014;JUN;REGIÃO SUDESTE;MINAS GERAIS;ANIDRO;167907,298
2014;JUL;REGIÃO SUDESTE;MINAS GERAIS;ANIDRO;146452,55
2014;AGO;REGIÃO SUDESTE;MINAS GERAIS;ANIDRO;198920,027
2014;SET;REGIÃO SUDESTE;MINAS GERAIS;ANIDRO;139897,409
2014;OUT;REGIÃO SUDESTE;MINAS GERAIS;ANIDRO;129386,564
2014;NOV;REGIÃO SUDESTE;MINAS GERAIS;ANIDRO;83509,501
2014;DEZ;REGIÃO SUDESTE;MINAS GERAIS;ANIDRO;27403,183
2014;JAN;REGIÃO SUDESTE;ESPÍRITO SANTO;ANIDRO;128,341
2014;FEV;REGIÃO SUDESTE;ESPÍRITO SANTO;ANIDRO;901,549
2014;MAR;REGIÃO SUDESTE;ESPÍRITO SANTO;ANIDRO;0
2014;ABR;REGIÃO SUDESTE;ESPÍRITO SANTO;ANIDRO;4676,116
2014;MAI;REGIÃO SUDESTE;ESPÍRITO SANTO;ANIDRO;13993,217
2014;JUN;REGIÃO SUDESTE;ESPÍRITO SANTO;ANIDRO;16099,213
2014;JUL;REGIÃO SUDESTE;ESPÍRITO SANTO;ANIDRO;16217,264
2014;AGO;REGIÃO SUDESTE;ESPÍRITO SANTO;ANIDRO;16030,949
2014;SET;REGIÃO SUDESTE;ESPÍRITO SANTO;ANIDRO;17352,913
2014;OUT;REGIÃO SUDESTE;ESPÍRITO SANTO;ANIDRO;7343,813
2014;NOV;REGIÃO SUDESTE;ESPÍRITO SANTO;ANIDRO;6460,112
2014;DEZ;REGIÃO SUDESTE;ESPÍRITO SANTO;ANIDRO;7486,683
2014;JAN;REGIÃO SUDESTE;RIO DE JANEIRO;ANIDRO;0
2014;FEV;REGIÃO SUDESTE;RIO DE JANEIRO;ANIDRO;0
2014;MAR;REGIÃO SUDESTE;RIO DE JANEIRO;ANIDRO;0
2014;ABR;REGIÃO SUDESTE;RIO DE JANEIRO;ANIDRO;0
2014;MAI;REGIÃO SUDESTE;RIO DE JANEIRO;ANIDRO;0
2014;JUN;REGIÃO SUDESTE;RIO DE JANEIRO;ANIDRO;0
2014;JUL;REGIÃO SUDESTE;RIO DE JANEIRO;ANIDRO;0
2014;AGO;REGIÃO SUDESTE;RIO DE JANEIRO;ANIDRO;0
2014;SET;REGIÃO SUDESTE;RIO DE JANEIRO;ANIDRO;0
2014;OUT;REGIÃO SUDESTE;RIO DE JANEIRO;ANIDRO;0
2014;NOV;REGIÃO SUDESTE;RIO DE JANEIRO;ANIDRO;0
2014;DEZ;REGIÃO SUDESTE;RIO DE JANEIRO;ANIDRO;0
2014;JAN;REGIÃO SUDESTE;SÃO PAULO;ANIDRO;8877,774
2014;FEV;REGIÃO SUDESTE;SÃO PAULO;ANIDRO;1195
2014;MAR;REGIÃO SUDESTE;SÃO PAULO;ANIDRO;44451,275
2014;ABR;REGIÃO SUDESTE;SÃO PAULO;ANIDRO;352358,205
2014;MAI;REGIÃO SUDESTE;SÃO PAULO;ANIDRO;921218,45
2014;JUN;REGIÃO SUDESTE;SÃO PAULO;ANIDRO;998865,358
2014;JUL;REGIÃO SUDESTE;SÃO PAULO;ANIDRO;944924,816
2014;AGO;REGIÃO SUDESTE;SÃO PAULO;ANIDRO;1106322,7
2014;SET;REGIÃO SUDESTE;SÃO PAULO;ANIDRO;816556,121
2014;OUT;REGIÃO SUDESTE;SÃO PAULO;ANIDRO;823827,844
2014;NOV;REGIÃO SUDESTE;SÃO PAULO;ANIDRO;325629,317
2014;DEZ;REGIÃO SUDESTE;SÃO PAULO;ANIDRO;88893,391
2014;JAN;REGIÃO SUL;PARANÁ;ANIDRO;3071,766
2014;FEV;REGIÃO SUL;PARANÁ;ANIDRO;1186,788
2014;MAR;REGIÃO SUL;PARANÁ;ANIDRO;13462,514
2014;ABR;REGIÃO SUL;PARANÁ;ANIDRO;32336,273
2014;MAI;REGIÃO SUL;PARANÁ;ANIDRO;62377,042
2014;JUN;REGIÃO SUL;PARANÁ;ANIDRO;52138,507
2014;JUL;REGIÃO SUL;PARANÁ;ANIDRO;59411,95
2014;AGO;REGIÃO SUL;PARANÁ;ANIDRO;90379,357
2014;SET;REGIÃO SUL;PARANÁ;ANIDRO;62159,157
2014;OUT;REGIÃO SUL;PARANÁ;ANIDRO;78605,507
2014;NOV;REGIÃO SUL;PARANÁ;ANIDRO;49507,245
2014;DEZ;REGIÃO SUL;PARANÁ;ANIDRO;26501,661
2014;JAN;REGIÃO SUL;SANTA CATARINA;ANIDRO;0
2014;FEV;REGIÃO SUL;SANTA CATARINA;ANIDRO;0
2014;MAR;REGIÃO SUL;SANTA CATARINA;ANIDRO;0
2014;ABR;REGIÃO SUL;SANTA CATARINA;ANIDRO;0
2014;MAI;REGIÃO SUL;SANTA CATARINA;ANIDRO;0
2014;JUN;REGIÃO SUL;SANTA CATARINA;ANIDRO;0
2014;JUL;REGIÃO SUL;SANTA CATARINA;ANIDRO;0
2014;AGO;REGIÃO SUL;SANTA CATARINA;ANIDRO;0
2014;SET;REGIÃO SUL;SANTA CATARINA;ANIDRO;0
2014;OUT;REGIÃO SUL;SANTA CATARINA;ANIDRO;0
2014;NOV;REGIÃO SUL;SANTA CATARINA;ANIDRO;0
2014;DEZ;REGIÃO SUL;SANTA CATARINA;ANIDRO;0
2014;JAN;REGIÃO SUL;RIO GRANDE DO SUL;ANIDRO;0
2014;FEV;REGIÃO SUL;RIO GRANDE DO SUL;ANIDRO;0
2014;MAR;REGIÃO SUL;RIO GRANDE DO SUL;ANIDRO;0
2014;ABR;REGIÃO SUL;RIO GRANDE DO SUL;ANIDRO;0
2014;MAI;REGIÃO SUL;RIO GRANDE DO SUL;ANIDRO;0
2014;JUN;REGIÃO SUL;RIO GRANDE DO SUL;ANIDRO;0
2014;JUL;REGIÃO SUL;RIO GRANDE DO SUL;ANIDRO;0
2014;AGO;REGIÃO SUL;RIO GRANDE DO SUL;ANIDRO;0
2014;SET;REGIÃO SUL;RIO GRANDE DO SUL;ANIDRO;0
2014;OUT;REGIÃO SUL;RIO GRANDE DO SUL;ANIDRO;0
2014;NOV;REGIÃO SUL;RIO GRANDE DO SUL;ANIDRO;0
2014;DEZ;REGIÃO SUL;RIO GRANDE DO SUL;ANIDRO;0
2014;JAN;REGIÃO CENTRO OESTE;MATO GROSSO DO SUL;ANIDRO;1812,546
2014;FEV;REGIÃO CENTRO OESTE;MATO GROSSO DO SUL;ANIDRO;0,001
2014;MAR;REGIÃO CENTRO OESTE;MATO GROSSO DO SUL;ANIDRO;4963,723
2014;ABR;REGIÃO CENTRO OESTE;MATO GROSSO DO SUL;ANIDRO;22746,602
2014;MAI;REGIÃO CENTRO OESTE;MATO GROSSO DO SUL;ANIDRO;45990,982
2014;JUN;REGIÃO CENTRO OESTE;MATO GROSSO DO SUL;ANIDRO;74076,548
2014;JUL;REGIÃO CENTRO OESTE;MATO GROSSO DO SUL;ANIDRO;59321,615
2014;AGO;REGIÃO CENTRO OESTE;MATO GROSSO DO SUL;ANIDRO;92998,044
2014;SET;REGIÃO CENTRO OESTE;MATO GROSSO DO SUL;ANIDRO;73953,425
2014;OUT;REGIÃO CENTRO OESTE;MATO GROSSO DO SUL;ANIDRO;114362,158
2014;NOV;REGIÃO CENTRO OESTE;MATO GROSSO DO SUL;ANIDRO;67579,361
2014;DEZ;REGIÃO CENTRO OESTE;MATO GROSSO DO SUL;ANIDRO;52064,179
2014;JAN;REGIÃO CENTRO OESTE;MATO GROSSO;ANIDRO;0
2014;FEV;REGIÃO CENTRO OESTE;MATO GROSSO;ANIDRO;0
2014;MAR;REGIÃO CENTRO OESTE;MATO GROSSO;ANIDRO;0
2014;ABR;REGIÃO CENTRO OESTE;MATO GROSSO;ANIDRO;7081,366
2014;MAI;REGIÃO CENTRO OESTE;MATO GROSSO;ANIDRO;53363,246
2014;JUN;REGIÃO CENTRO OESTE;MATO GROSSO;ANIDRO;71099,316
2014;JUL;REGIÃO CENTRO OESTE;MATO GROSSO;ANIDRO;69980,319
2014;AGO;REGIÃO CENTRO OESTE;MATO GROSSO;ANIDRO;87127,993
2014;SET;REGIÃO CENTRO OESTE;MATO GROSSO;ANIDRO;90062,923
2014;OUT;REGIÃO CENTRO OESTE;MATO GROSSO;ANIDRO;63260,09
2014;NOV;REGIÃO CENTRO OESTE;MATO GROSSO;ANIDRO;27619,435
2014;DEZ;REGIÃO CENTRO OESTE;MATO GROSSO;ANIDRO;11064,79
2014;JAN;REGIÃO CENTRO OESTE;GOIAS;ANIDRO;825
2014;FEV;REGIÃO CENTRO OESTE;GOIAS;ANIDRO;0
2014;MAR;REGIÃO CENTRO OESTE;GOIAS;ANIDRO;1180,021
2014;ABR;REGIÃO CENTRO OESTE;GOIAS;ANIDRO;30521,026
2014;MAI;REGIÃO CENTRO OESTE;GOIAS;ANIDRO;145987,505
2014;JUN;REGIÃO CENTRO OESTE;GOIAS;ANIDRO;172807,933
2014;JUL;REGIÃO CENTRO OESTE;GOIAS;ANIDRO;142963,421
2014;AGO;REGIÃO CENTRO OESTE;GOIAS;ANIDRO;194967,91
2014;SET;REGIÃO CENTRO OESTE;GOIAS;ANIDRO;145642,193
2014;OUT;REGIÃO CENTRO OESTE;GOIAS;ANIDRO;172583,028
2014;NOV;REGIÃO CENTRO OESTE;GOIAS;ANIDRO;106898,873
2014;DEZ;REGIÃO CENTRO OESTE;GOIAS;ANIDRO;38490,629
2014;JAN;REGIÃO CENTRO OESTE;BRASILIA;ANIDRO;0
2014;FEV;REGIÃO CENTRO OESTE;BRASILIA;ANIDRO;0
2014;MAR;REGIÃO CENTRO OESTE;BRASILIA;ANIDRO;0
2014;ABR;REGIÃO CENTRO OESTE;BRASILIA;ANIDRO;0
2014;MAI;REGIÃO CENTRO OESTE;BRASILIA;ANIDRO;0
2014;JUN;REGIÃO CENTRO OESTE;BRASILIA;ANIDRO;0
2014;JUL;REGIÃO CENTRO OESTE;BRASILIA;ANIDRO;0
2014;AGO;REGIÃO CENTRO OESTE;BRASILIA;ANIDRO;0
2014;SET;REGIÃO CENTRO OESTE;BRASILIA;ANIDRO;0
2014;OUT;REGIÃO CENTRO OESTE;BRASILIA;ANIDRO;0
2014;NOV;REGIÃO CENTRO OESTE;BRASILIA;ANIDRO;0
2014;DEZ;REGIÃO CENTRO OESTE;BRASILIA;ANIDRO;0
2014;JAN;REGIÃO NORTE;RONDONIA;HIDRATADO;268,635
2014;FEV;REGIÃO NORTE;RONDONIA;HIDRATADO;0
2014;MAR;REGIÃO NORTE;RONDONIA;HIDRATADO;0
2014;ABR;REGIÃO NORTE;RONDONIA;HIDRATADO;0
2014;MAI;REGIÃO NORTE;RONDONIA;HIDRATADO;612,184
2014;JUN;REGIÃO NORTE;RONDONIA;HIDRATADO;1813,954
2014;JUL;REGIÃO NORTE;RONDONIA;HIDRATADO;1834,778
2014;AGO;REGIÃO NORTE;RONDONIA;HIDRATADO;2344,463
2014;SET;REGIÃO NORTE;RONDONIA;HIDRATADO;2114,985
2014;OUT;REGIÃO NORTE;RONDONIA;HIDRATADO;2481,175
2014;NOV;REGIÃO NORTE;RONDONIA;HIDRATADO;1023,386
2014;DEZ;REGIÃO NORTE;RONDONIA;HIDRATADO;276,425
2014;JAN;REGIÃO NORTE;ACRE;HIDRATADO;0
2014;FEV;REGIÃO NORTE;ACRE;HIDRATADO;0
2014;MAR;REGIÃO NORTE;ACRE;HIDRATADO;0
2014;ABR;REGIÃO NORTE;ACRE;HIDRATADO;0
2014;MAI;REGIÃO NORTE;ACRE;HIDRATADO;0
2014;JUN;REGIÃO NORTE;ACRE;HIDRATADO;0
2014;JUL;REGIÃO NORTE;ACRE;HIDRATADO;0
2014;AGO;REGIÃO NORTE;ACRE;HIDRATADO;0
2014;SET;REGIÃO NORTE;ACRE;HIDRATADO;0
2014;OUT;REGIÃO NORTE;ACRE;HIDRATADO;0
2014;NOV;REGIÃO NORTE;ACRE;HIDRATADO;0
2014;DEZ;REGIÃO NORTE;ACRE;HIDRATADO;0
2014;JAN;REGIÃO NORTE;AMAZONAS;HIDRATADO;0
2014;FEV;REGIÃO NORTE;AMAZONAS;HIDRATADO;0
2014;MAR;REGIÃO NORTE;AMAZONAS;HIDRATADO;0
2014;ABR;REGIÃO NORTE;AMAZONAS;HIDRATADO;0
2014;MAI;REGIÃO NORTE;AMAZONAS;HIDRATADO;0
2014;JUN;REGIÃO NORTE;AMAZONAS;HIDRATADO;0
2014;JUL;REGIÃO NORTE;AMAZONAS;HIDRATADO;0
2014;AGO;REGIÃO NORTE;AMAZONAS;HIDRATADO;837,952
2014;SET;REGIÃO NORTE;AMAZONAS;HIDRATADO;685,478
2014;OUT;REGIÃO NORTE;AMAZONAS;HIDRATADO;736,291
2014;NOV;REGIÃO NORTE;AMAZONAS;HIDRATADO;658,279
2014;DEZ;REGIÃO NORTE;AMAZONAS;HIDRATADO;0
2014;JAN;REGIÃO NORTE;RORAIMA;HIDRATADO;0
2014;FEV;REGIÃO NORTE;RORAIMA;HIDRATADO;0
2014;MAR;REGIÃO NORTE;RORAIMA;HIDRATADO;0
2014;ABR;REGIÃO NORTE;RORAIMA;HIDRATADO;0
2014;MAI;REGIÃO NORTE;RORAIMA;HIDRATADO;0
2014;JUN;REGIÃO NORTE;RORAIMA;HIDRATADO;0
2014;JUL;REGIÃO NORTE;RORAIMA;HIDRATADO;0
2014;AGO;REGIÃO NORTE;RORAIMA;HIDRATADO;0
2014;SET;REGIÃO NORTE;RORAIMA;HIDRATADO;0
2014;OUT;REGIÃO NORTE;RORAIMA;HIDRATADO;0
2014;NOV;REGIÃO NORTE;RORAIMA;HIDRATADO;0
2014;DEZ;REGIÃO NORTE;RORAIMA;HIDRATADO;0
2014;JAN;REGIÃO NORTE;PARA;HIDRATADO;589,359
2014;FEV;REGIÃO NORTE;PARA;HIDRATADO;0
2014;MAR;REGIÃO NORTE;PARA;HIDRATADO;0
2014;ABR;REGIÃO NORTE;PARA;HIDRATADO;0
2014;MAI;REGIÃO NORTE;PARA;HIDRATADO;0
2014;JUN;REGIÃO NORTE;PARA;HIDRATADO;1427,13
2014;JUL;REGIÃO NORTE;PARA;HIDRATADO;627,379
2014;AGO;REGIÃO NORTE;PARA;HIDRATADO;2478,649
2014;SET;REGIÃO NORTE;PARA;HIDRATADO;1281,492
2014;OUT;REGIÃO NORTE;PARA;HIDRATADO;834,541
2014;NOV;REGIÃO NORTE;PARA;HIDRATADO;585,468
2014;DEZ;REGIÃO NORTE;PARA;HIDRATADO;520,112
2014;JAN;REGIÃO NORTE;AMAPA;HIDRATADO;0
2014;FEV;REGIÃO NORTE;AMAPA;HIDRATADO;0
2014;MAR;REGIÃO NORTE;AMAPA;HIDRATADO;0
2014;ABR;REGIÃO NORTE;AMAPA;HIDRATADO;0
2014;MAI;REGIÃO NORTE;AMAPA;HIDRATADO;0
2014;JUN;REGIÃO NORTE;AMAPA;HIDRATADO;0
2014;JUL;REGIÃO NORTE;AMAPA;HIDRATADO;0
2014;AGO;REGIÃO NORTE;AMAPA;HIDRATADO;0
2014;SET;REGIÃO NORTE;AMAPA;HIDRATADO;0
2014;OUT;REGIÃO NORTE;AMAPA;HIDRATADO;0
2014;NOV;REGIÃO NORTE;AMAPA;HIDRATADO;0
2014;DEZ;REGIÃO NORTE;AMAPA;HIDRATADO;0
2014;JAN;REGIÃO NORTE;TOCANTINS;HIDRATADO;0,003
2014;FEV;REGIÃO NORTE;TOCANTINS;HIDRATADO;0
2014;MAR;REGIÃO NORTE;TOCANTINS;HIDRATADO;0
2014;ABR;REGIÃO NORTE;TOCANTINS;HIDRATADO;8101,558
2014;MAI;REGIÃO NORTE;TOCANTINS;HIDRATADO;3578,757
2014;JUN;REGIÃO NORTE;TOCANTINS;HIDRATADO;8050,917
2014;JUL;REGIÃO NORTE;TOCANTINS;HIDRATADO;10031,952
2014;AGO;REGIÃO NORTE;TOCANTINS;HIDRATADO;9881,975
2014;SET;REGIÃO NORTE;TOCANTINS;HIDRATADO;9058,582
2014;OUT;REGIÃO NORTE;TOCANTINS;HIDRATADO;4370,212
2014;NOV;REGIÃO NORTE;TOCANTINS;HIDRATADO;4710,749
2014;DEZ;REGIÃO NORTE;TOCANTINS;HIDRATADO;4490,635
2014;JAN;REGIÃO NORDESTE;MARANHÃO;HIDRATADO;0
2014;FEV;REGIÃO NORDESTE;MARANHÃO;HIDRATADO;0
2014;MAR;REGIÃO NORDESTE;MARANHÃO;HIDRATADO;0
2014;ABR;REGIÃO NORDESTE;MARANHÃO;HIDRATADO;15,171
2014;MAI;REGIÃO NORDESTE;MARANHÃO;HIDRATADO;406,695
2014;JUN;REGIÃO NORDESTE;MARANHÃO;HIDRATADO;2669,495
2014;JUL;REGIÃO NORDESTE;MARANHÃO;HIDRATADO;1982,939
2014;AGO;REGIÃO NORDESTE;MARANHÃO;HIDRATADO;3511,406
2014;SET;REGIÃO NORDESTE;MARANHÃO;HIDRATADO;2962,437
2014;OUT;REGIÃO NORDESTE;MARANHÃO;HIDRATADO;1616,222
2014;NOV;REGIÃO NORDESTE;MARANHÃO;HIDRATADO;397,118
2014;DEZ;REGIÃO NORDESTE;MARANHÃO;HIDRATADO;15,204
2014;JAN;REGIÃO NORDESTE;PIAUI;HIDRATADO;0
2014;FEV;REGIÃO NORDESTE;PIAUI;HIDRATADO;0
2014;MAR;REGIÃO NORDESTE;PIAUI;HIDRATADO;0
2014;ABR;REGIÃO NORDESTE;PIAUI;HIDRATADO;0
2014;MAI;REGIÃO NORDESTE;PIAUI;HIDRATADO;0
2014;JUN;REGIÃO NORDESTE;PIAUI;HIDRATADO;15,319
2014;JUL;REGIÃO NORDESTE;PIAUI;HIDRATADO;0
2014;AGO;REGIÃO NORDESTE;PIAUI;HIDRATADO;169,153
2014;SET;REGIÃO NORDESTE;PIAUI;HIDRATADO;293,428
2014;OUT;REGIÃO NORDESTE;PIAUI;HIDRATADO;42,815
2014;NOV;REGIÃO NORDESTE;PIAUI;HIDRATADO;5,622
